
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
     80.60683 |       6.95485 |       6.95485 |       0.00000 |      22.68193 |      14.68193 |       2.83257 |       0.00001 |       0.01252 |       0.01343 |       0.01343 |       0.00001 |       0.01545 |       0.01545 |      -0.45226 |      -0.01938 |     317.54932 |     304.41956 |      38.99726 |    -119.75648 |    4716.86328 |       0.25535 |       1.00000 |    4716.81494 |      38.50000 |    -120.00000 | 
     80.70950 |       7.05752 |       7.05752 |       0.00000 |      22.68196 |      14.68196 |       2.83260 |       0.00000 |       0.01292 |       0.01385 |       0.01385 |       0.00001 |       0.01594 |       0.01594 |      -0.45327 |      -0.02689 |     317.54956 |     304.41980 |      38.99726 |    -119.75648 |    4716.86377 |       0.25560 |       1.00000 |    4716.82422 |      38.50000 |    -120.00000 | 
     80.80930 |       7.15732 |       7.15732 |       0.00000 |      22.68199 |      14.68199 |       2.83262 |       0.00000 |       0.01241 |       0.01331 |       0.01331 |       0.00000 |       0.01532 |       0.01532 |      -0.45429 |      -0.03353 |     317.54993 |     304.42017 |      38.99726 |    -119.75648 |    4716.86377 |       0.25580 |       1.00000 |    4716.83203 |      38.50000 |    -120.00000 | 
     80.91291 |       7.26093 |       7.26093 |       0.00000 |      22.68202 |      14.68202 |       2.83265 |       0.00000 |       0.01176 |       0.01262 |       0.01262 |       0.00000 |       0.01452 |       0.01452 |      -0.45532 |      -0.03905 |     317.55038 |     304.42062 |      38.99726 |    -119.75648 |    4716.86377 |       0.25590 |       1.00000 |    4716.83789 |      38.50000 |    -120.00000 | 
     81.02064 |       7.36866 |       7.36866 |       0.00000 |      22.68205 |      14.68205 |       2.83268 |       0.00000 |       0.01268 |       0.01361 |       0.01361 |       0.00000 |       0.01566 |       0.01566 |      -0.45587 |      -0.04279 |     317.55084 |     304.42108 |      38.99726 |    -119.75648 |    4716.86377 |       0.25588 |       1.00000 |    4716.84180 |      38.50000 |    -120.00000 | 
     81.12008 |       7.46809 |       7.46809 |       0.00000 |      22.68207 |      14.68207 |       2.83271 |       0.00000 |       0.01194 |       0.01281 |       0.01281 |       0.00000 |       0.01474 |       0.01474 |      -0.45626 |      -0.04421 |     317.55121 |     304.42145 |      38.99726 |    -119.75648 |    4716.86377 |       0.25578 |       1.00000 |    4716.84668 |      38.50000 |    -120.00000 | 
     81.22109 |       7.56911 |       7.56911 |       0.00000 |      22.68210 |      14.68210 |       2.83274 |       0.00000 |       0.01066 |       0.01143 |       0.01143 |       0.00000 |       0.01316 |       0.01316 |      -0.45683 |      -0.04355 |     317.55154 |     304.42178 |      38.99726 |    -119.75648 |    4716.86377 |       0.25563 |       1.00000 |    4716.85010 |      38.50000 |    -120.00000 | 
     81.33015 |       7.67816 |       7.67816 |       0.00000 |      22.68213 |      14.68213 |       2.83277 |       0.00000 |       0.00959 |       0.01028 |       0.01028 |       0.00000 |       0.01183 |       0.01183 |      -0.45773 |      -0.04071 |     317.55176 |     304.42200 |      38.99726 |    -119.75648 |    4716.86377 |       0.25547 |       1.00000 |    4716.85303 |      38.50000 |    -120.00000 | 
     81.42987 |       7.77789 |       7.77789 |       0.00000 |      22.68216 |      14.68216 |       2.83280 |       0.00000 |       0.00921 |       0.00988 |       0.00988 |       0.00000 |       0.01137 |       0.01137 |      -0.45874 |      -0.03668 |     317.55185 |     304.42209 |      38.99726 |    -119.75648 |    4716.86328 |       0.25541 |       1.00000 |    4716.85449 |      38.50000 |    -120.00000 | 
     81.52887 |       7.87688 |       7.87688 |       0.00000 |      22.68219 |      14.68219 |       2.83282 |       0.00000 |       0.00918 |       0.00985 |       0.00985 |       0.00000 |       0.01133 |       0.01133 |      -0.45983 |      -0.03188 |     317.55182 |     304.42206 |      38.99726 |    -119.75648 |    4716.86377 |       0.25545 |       1.00000 |    4716.85645 |      38.50000 |    -120.00000 | 
     81.63133 |       7.97935 |       7.97935 |       0.00000 |      22.68222 |      14.68222 |       2.83285 |       0.00000 |       0.00904 |       0.00969 |       0.00969 |       0.00000 |       0.01115 |       0.01115 |      -0.46090 |      -0.02664 |     317.55173 |     304.42197 |      38.99726 |    -119.75648 |    4716.86377 |       0.25556 |       1.00000 |    4716.85645 |      38.50000 |    -120.00000 | 
     81.73364 |       8.07474 |       8.07474 |       0.00000 |      22.68224 |      14.68224 |       2.83288 |       0.00000 |       0.03535 |       0.03791 |       0.03791 |       0.00000 |       0.04363 |       0.04363 |      -0.46292 |      -0.02205 |     317.55154 |     304.42178 |      38.99726 |    -119.75648 |    4716.86377 |       0.25555 |       1.00000 |    4716.85840 |      38.50000 |    -120.00000 | 
     81.84573 |       8.18682 |       8.18682 |       0.00000 |      22.68227 |      14.68227 |       2.83288 |       0.00000 |       0.08151 |       0.08743 |       0.08743 |       0.00000 |       0.10061 |       0.10061 |      -0.46617 |      -0.01745 |     317.55103 |     304.42126 |      38.99726 |    -119.75648 |    4716.86279 |       0.25490 |       1.00000 |    4716.85938 |      38.50000 |    -120.00000 | 
     81.94769 |       8.28878 |       8.28878 |       0.00000 |      22.68230 |      14.68230 |       2.83288 |       0.00000 |       0.09233 |       0.09903 |       0.09903 |       0.00000 |       0.11396 |       0.11396 |      -0.46332 |      -0.01472 |     317.55045 |     304.42068 |      38.99726 |    -119.75648 |    4716.86182 |       0.25402 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     82.04318 |       8.38428 |       8.38428 |       0.00000 |      22.68233 |      14.68233 |       2.83288 |       0.00000 |       0.08732 |       0.09367 |       0.09367 |       0.00000 |       0.10779 |       0.10779 |      -0.45375 |      -0.01353 |     317.54993 |     304.42017 |      38.99726 |    -119.75648 |    4716.86133 |       0.25318 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     82.13891 |       8.48000 |       8.48000 |       0.00000 |      22.68236 |      14.68236 |       2.83288 |       0.00000 |       0.07523 |       0.08070 |       0.08070 |       0.00000 |       0.09287 |       0.09287 |      -0.43852 |      -0.01366 |     317.54947 |     304.41971 |      38.99726 |    -119.75648 |    4716.86035 |       0.25207 |       1.00000 |    4716.86230 |      38.50000 |    -120.00000 | 
     82.23492 |       8.57602 |       8.57602 |       0.00000 |      22.68238 |      14.68238 |       2.83288 |       0.00000 |       0.06047 |       0.06487 |       0.06486 |       0.00000 |       0.07465 |       0.07465 |      -0.42019 |      -0.01487 |     317.54916 |     304.41940 |      38.99726 |    -119.75648 |    4716.85986 |       0.25204 |       1.00000 |    4716.86230 |      38.50000 |    -120.00000 | 
     82.34402 |       8.68512 |       8.68512 |       0.00000 |      22.68241 |      14.68241 |       2.83288 |       0.00000 |       0.04354 |       0.04670 |       0.04670 |       0.00000 |       0.05374 |       0.05374 |      -0.39954 |      -0.01713 |     317.54904 |     304.41928 |      38.99726 |    -119.75648 |    4716.85986 |       0.25149 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     82.43707 |       8.77816 |       8.77816 |       0.00000 |      22.68244 |      14.68244 |       2.83288 |       0.00000 |       0.02866 |       0.03074 |       0.03074 |       0.00000 |       0.03538 |       0.03538 |      -0.38477 |      -0.01957 |     317.54907 |     304.41931 |      38.99726 |    -119.75648 |    4716.85986 |       0.25165 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     82.53030 |       8.87140 |       8.87140 |       0.00000 |      22.68246 |      14.68246 |       2.83288 |       0.00000 |       0.01630 |       0.01749 |       0.01749 |       0.00000 |       0.02012 |       0.02012 |      -0.37455 |      -0.02225 |     317.54932 |     304.41956 |      38.99726 |    -119.75648 |    4716.86035 |       0.25204 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     82.60605 |       8.94714 |       8.94714 |       0.00000 |      22.68249 |      14.68249 |       2.83288 |       0.00000 |       0.00842 |       0.00904 |       0.00903 |       0.00000 |       0.01040 |       0.01040 |      -0.37043 |      -0.02444 |     317.54956 |     304.41980 |      38.99726 |    -119.75648 |    4716.86084 |       0.25248 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     82.72002 |       9.06111 |       9.06111 |       0.00000 |      22.68252 |      14.68252 |       2.83291 |       0.00000 |       0.00678 |       0.00727 |       0.00727 |       0.00000 |       0.00837 |       0.00837 |      -0.37118 |      -0.02741 |     317.54999 |     304.42023 |      38.99726 |    -119.75648 |    4716.86133 |       0.25322 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     82.81601 |       9.15711 |       9.15711 |       0.00000 |      22.68254 |      14.68254 |       2.83294 |       0.00000 |       0.01229 |       0.01318 |       0.01318 |       0.00000 |       0.01517 |       0.01517 |      -0.37729 |      -0.02939 |     317.55038 |     304.42062 |      38.99726 |    -119.75648 |    4716.86182 |       0.25381 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     82.91792 |       9.25901 |       9.25901 |       0.00000 |      22.68257 |      14.68257 |       2.83297 |       0.00000 |       0.01684 |       0.01806 |       0.01806 |       0.00000 |       0.02079 |       0.02079 |      -0.38766 |      -0.03077 |     317.55075 |     304.42099 |      38.99726 |    -119.75648 |    4716.86230 |       0.25428 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     83.01839 |       9.35949 |       9.35949 |       0.00000 |      22.68260 |      14.68260 |       2.83299 |       0.00000 |       0.01907 |       0.02046 |       0.02045 |       0.00000 |       0.02354 |       0.02354 |      -0.39979 |      -0.03132 |     317.55106 |     304.42130 |      38.99726 |    -119.75648 |    4716.86279 |       0.25451 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     83.11592 |       9.45702 |       9.45702 |       0.00000 |      22.68263 |      14.68263 |       2.83302 |       0.00000 |       0.01903 |       0.02041 |       0.02041 |       0.00000 |       0.02349 |       0.02349 |      -0.41155 |      -0.03106 |     317.55127 |     304.42151 |      38.99726 |    -119.75648 |    4716.86279 |       0.25450 |       1.00000 |    4716.86133 |      38.50000 |    -120.00000 | 
     83.21181 |       9.55291 |       9.55291 |       0.00000 |      22.68265 |      14.68265 |       2.83305 |       0.00000 |       0.01709 |       0.01834 |       0.01834 |       0.00000 |       0.02110 |       0.02110 |      -0.42167 |      -0.03010 |     317.55139 |     304.42163 |      38.99726 |    -119.75648 |    4716.86230 |       0.25432 |       1.00000 |    4716.86035 |      38.50000 |    -120.00000 | 
     83.31129 |       9.65239 |       9.65239 |       0.00000 |      22.68268 |      14.68268 |       2.83307 |       0.00000 |       0.01357 |       0.01456 |       0.01456 |       0.00000 |       0.01675 |       0.01675 |      -0.42958 |      -0.02856 |     317.55145 |     304.42169 |      38.99726 |    -119.75648 |    4716.86230 |       0.25403 |       1.00000 |    4716.86035 |      38.50000 |    -120.00000 | 
     83.40672 |       9.74782 |       9.74782 |       0.00000 |      22.68271 |      14.68271 |       2.83310 |       0.00000 |       0.00936 |       0.01004 |       0.01004 |       0.00000 |       0.01155 |       0.01155 |      -0.43419 |      -0.02681 |     317.55145 |     304.42169 |      38.99726 |    -119.75648 |    4716.86182 |       0.25371 |       1.00000 |    4716.86230 |      38.50000 |    -120.00000 | 
     83.50757 |       9.84867 |       9.84867 |       0.00000 |      22.68274 |      14.68274 |       2.83313 |       0.00000 |       0.00493 |       0.00529 |       0.00529 |       0.00000 |       0.00609 |       0.00609 |      -0.43579 |      -0.02485 |     317.55136 |     304.42160 |      38.99726 |    -119.75648 |    4716.86182 |       0.25339 |       1.00000 |    4716.86230 |      38.50000 |    -120.00000 | 
     83.61097 |       9.95207 |       9.95207 |       0.00000 |      22.68276 |      14.68276 |       2.83316 |       0.00000 |       0.00298 |       0.00319 |       0.00319 |       0.00000 |       0.00368 |       0.00368 |      -0.43431 |      -0.02295 |     317.55124 |     304.42148 |      38.99726 |    -119.75648 |    4716.86133 |       0.25313 |       1.00000 |    4716.86230 |      38.50000 |    -120.00000 | 
     83.70779 |      10.04888 |      10.04888 |       0.00000 |      22.68279 |      14.68279 |       2.83318 |       0.00000 |       0.00515 |       0.00552 |       0.00552 |       0.00000 |       0.00635 |       0.00635 |      -0.43073 |      -0.02144 |     317.55109 |     304.42133 |      38.99726 |    -119.75648 |    4716.86133 |       0.25297 |       1.00000 |    4716.86328 |      38.50000 |    -120.00000 | 
     83.80338 |      10.14448 |      10.14448 |       0.00000 |      22.68282 |      14.68282 |       2.83321 |       0.00000 |       0.00730 |       0.00783 |       0.00783 |       0.00000 |       0.00901 |       0.00901 |      -0.42586 |      -0.02033 |     317.55093 |     304.42117 |      38.99726 |    -119.75648 |    4716.86133 |       0.25289 |       1.00000 |    4716.86328 |      38.50000 |    -120.00000 | 
     83.89978 |      10.24088 |      10.24088 |       0.00000 |      22.68284 |      14.68285 |       2.83324 |       0.00000 |       0.00847 |       0.00909 |       0.00909 |       0.00000 |       0.01046 |       0.01046 |      -0.42039 |      -0.01968 |     317.55078 |     304.42102 |      38.99726 |    -119.75648 |    4716.86133 |       0.25287 |       1.00000 |    4716.86328 |      38.50000 |    -120.00000 | 
     83.99723 |      10.33833 |      10.33833 |       0.00000 |      22.68287 |      14.68287 |       2.83327 |       0.00000 |       0.00855 |       0.00917 |       0.00917 |       0.00000 |       0.01055 |       0.01055 |      -0.41504 |      -0.01952 |     317.55066 |     304.42090 |      38.99726 |    -119.75648 |    4716.86133 |       0.25291 |       1.00000 |    4716.86328 |      38.50000 |    -120.00000 | 
     84.09180 |      10.43290 |      10.43290 |       0.00000 |      22.68290 |      14.68290 |       2.83329 |       0.00000 |       0.00769 |       0.00824 |       0.00824 |       0.00000 |       0.00949 |       0.00949 |      -0.41059 |      -0.01983 |     317.55057 |     304.42081 |      38.99726 |    -119.75648 |    4716.86133 |       0.25298 |       1.00000 |    4716.86328 |      38.50000 |    -120.00000 | 
     84.18697 |      10.52806 |      10.52806 |       0.00000 |      22.68292 |      14.68292 |       2.83332 |       0.00000 |       0.00615 |       0.00659 |       0.00659 |       0.00000 |       0.00759 |       0.00759 |      -0.40727 |      -0.02053 |     317.55048 |     304.42072 |      38.99726 |    -119.75648 |    4716.86133 |       0.25308 |       1.00000 |    4716.86328 |      38.50000 |    -120.00000 | 
     84.28452 |      10.62562 |      10.62562 |       0.00000 |      22.68295 |      14.68295 |       2.83335 |       0.00000 |       0.00422 |       0.00453 |       0.00453 |       0.00000 |       0.00521 |       0.00521 |      -0.40527 |      -0.02157 |     317.55048 |     304.42072 |      38.99726 |    -119.75648 |    4716.86133 |       0.25320 |       1.00000 |    4716.86328 |      38.50000 |    -120.00000 | 
     84.38838 |      10.72948 |      10.72948 |       0.00000 |      22.68298 |      14.68298 |       2.83337 |       0.00000 |       0.00231 |       0.00248 |       0.00248 |       0.00000 |       0.00286 |       0.00286 |      -0.40467 |      -0.02281 |     317.55048 |     304.42072 |      38.99726 |    -119.75648 |    4716.86133 |       0.25331 |       1.00000 |    4716.86328 |      38.50000 |    -120.00000 | 
